Mes,Player,Regiao,Faixa_Etaria,Plano,Genero_Preferido,Dispositivo_Principal,Assinantes,Novos_Assinantes,Cancelamentos,Churn_Pct,Market_Share_Pct,Preco_Mensal,Horas_Assistidas_Mes,Satisfacao,NPS,Titulos_Catalogo,Lancamentos_Mes,CAC,Receita_Estimada
2026-03,VibePlus,Centro-Oeste,25-34,Premium,Documentários,Smart TV,13270,527,752,5.67,20.36,27.9,14.2,7.76,52,4254,22,31.45,370233.0
2026-03,VibePlus,Centro-Oeste,25-34,Premium,Reality,Smart TV,15286,609,943,6.17,19.56,27.9,23.4,8.29,56,4155,23,41.75,426479.4
2026-03,VibePlus,Centro-Oeste,25-34,Premium,Infantil,Notebook,11929,429,636,5.33,22.1,27.9,41.1,8.32,68,4125,26,26.47,332819.1
2026-03,VibePlus,Centro-Oeste,35-44,Com anúncios,Séries,Tablet,20937,1996,1365,6.52,19.55,27.9,47.0,7.62,57,4210,27,22.92,584142.3
2026-03,VibePlus,Centro-Oeste,35-44,Com anúncios,Filmes,Celular,15783,1813,897,5.68,23.33,27.9,37.3,7.8,46,4338,18,37.74,440345.7
2026-03,VibePlus,Centro-Oeste,35-44,Com anúncios,Documentários,Celular,20444,2166,1055,5.17,20.73,27.9,21.0,7.82,56,4332,19,35.73,570387.6
2026-03,VibePlus,Centro-Oeste,35-44,Com anúncios,Reality,Smart TV,18955,965,1174,6.2,19.05,27.9,28.9,7.86,59,3560,21,27.65,528844.5
2026-03,VibePlus,Centro-Oeste,35-44,Com anúncios,Infantil,Celular,17391,1494,1021,5.87,20.94,27.9,39.5,7.75,51,3356,21,18.24,485208.9
2026-03,VibePlus,Centro-Oeste,35-44,Padrão,Séries,Celular,18251,1412,1035,5.67,18.16,27.9,52.8,7.86,49,4279,19,45.23,509202.9
2026-03,VibePlus,Centro-Oeste,35-44,Padrão,Filmes,Notebook,18171,1523,1078,5.94,20.19,27.9,35.1,8.22,61,3749,24,44.06,506970.9
2026-03,VibePlus,Centro-Oeste,35-44,Padrão,Documentários,Tablet,19617,871,1151,5.87,19.22,27.9,23.4,7.53,47,3798,17,31.05,547314.3
2026-03,VibePlus,Centro-Oeste,35-44,Padrão,Reality,Notebook,13150,1118,809,6.15,19.61,27.9,47.8,8.09,67,4125,24,23.76,366885.0
2026-03,VibePlus,Centro-Oeste,35-44,Padrão,Infantil,Celular,16550,1039,952,5.76,17.98,27.9,38.7,8.06,64,4834,32,14.44,461745.0
2026-03,VibePlus,Centro-Oeste,35-44,Premium,Séries,Console,15958,1020,739,4.64,20.5,27.9,37.5,7.91,61,4340,15,26.92,445228.2
2026-03,VibePlus,Centro-Oeste,35-44,Premium,Filmes,Celular,12158,927,728,5.99,18.73,27.9,29.0,7.98,74,3949,35,32.09,339208.2
2026-03,VibePlus,Centro-Oeste,35-44,Premium,Documentários,Celular,11545,701,666,5.77,19.27,27.9,17.2,7.94,58,3514,21,44.17,322105.5
2026-03,VibePlus,Centro-Oeste,35-44,Premium,Reality,Smart TV,16345,1316,884,5.41,20.63,27.9,33.1,7.56,49,3953,23,14.57,456025.5
2026-03,VibePlus,Centro-Oeste,35-44,Premium,Infantil,Smart TV,10819,696,675,6.24,19.49,27.9,42.9,8.0,79,4047,28,33.29,301850.1
2026-03,VibePlus,Centro-Oeste,45-54,Com anúncios,Séries,Celular,17312,1082,1256,7.26,20.18,27.9,51.8,7.92,48,4026,19,30.61,483004.8
2026-03,VibePlus,Centro-Oeste,45-54,Com anúncios,Filmes,Tablet,12935,1012,742,5.74,19.41,27.9,40.4,8.28,65,4669,20,24.22,360886.5
2026-03,VibePlus,Centro-Oeste,45-54,Com anúncios,Documentários,Smart TV,8078,456,550,6.82,19.12,27.9,29.5,7.33,46,3750,16,18.63,225376.2
2026-03,VibePlus,Centro-Oeste,45-54,Com anúncios,Reality,Celular,19320,2317,1079,5.59,20.71,27.9,35.2,7.85,46,3830,29,26.89,539028.0
2026-03,VibePlus,Centro-Oeste,45-54,Com anúncios,Infantil,Console,13719,837,747,5.45,20.34,27.9,48.9,8.07,59,4017,17,24.38,382760.1
2026-03,VibePlus,Centro-Oeste,45-54,Padrão,Séries,Smart TV,13167,1129,829,6.3,17.88,27.9,41.3,8.27,64,4477,30,27.79,367359.3
2026-03,VibePlus,Centro-Oeste,45-54,Padrão,Filmes,Smart TV,13162,610,873,6.64,17.4,27.9,27.7,8.1,48,3780,27,28.72,367219.8
2026-03,VibePlus,Centro-Oeste,45-54,Padrão,Documentários,Smart TV,7258,591,419,5.78,21.27,27.9,25.4,7.82,43,4477,33,32.51,202498.2
2026-03,VibePlus,Centro-Oeste,45-54,Padrão,Reality,Notebook,10453,443,632,6.06,16.71,27.9,28.4,8.31,78,4328,20,38.9,291638.7
2026-03,VibePlus,Centro-Oeste,45-54,Padrão,Infantil,Celular,16975,1411,1001,5.9,18.14,27.9,42.5,7.83,47,3486,9,29.23,473602.5
2026-03,VibePlus,Centro-Oeste,45-54,Premium,Séries,Smart TV,13102,994,684,5.23,19.91,27.9,58.4,7.94,50,3488,32,23.81,365545.8
2026-03,VibePlus,Centro-Oeste,45-54,Premium,Filmes,Smart TV,12326,843,804,6.52,19.42,27.9,32.5,7.96,52,4132,45,28.78,343895.4
2026-03,VibePlus,Centro-Oeste,45-54,Premium,Documentários,Smart TV,13155,1134,729,5.55,18.49,27.9,22.8,8.66,69,3672,19,22.82,367024.5
2026-03,VibePlus,Centro-Oeste,45-54,Premium,Reality,Smart TV,11449,979,607,5.3,17.37,27.9,28.2,8.06,60,3578,22,16.67,319427.1
2026-03,VibePlus,Centro-Oeste,45-54,Premium,Infantil,Smart TV,23516,1031,1530,6.51,20.1,27.9,36.7,7.94,77,3351,25,40.3,656096.4
2026-03,VibePlus,Centro-Oeste,55+,Com anúncios,Séries,Celular,13504,660,691,5.12,21.39,27.9,43.9,8.6,78,3508,28,16.62,376761.6
2026-03,VibePlus,Centro-Oeste,55+,Com anúncios,Filmes,Smart TV,17673,1233,1148,6.5,19.02,27.9,32.4,7.73,69,4219,28,30.97,493076.7
2026-03,VibePlus,Centro-Oeste,55+,Com anúncios,Documentários,Smart TV,18789,1231,1233,6.56,19.22,27.9,26.6,8.35,58,4402,14,20.27,524213.1
2026-03,VibePlus,Centro-Oeste,55+,Com anúncios,Reality,Celular,14097,901,817,5.8,21.83,27.9,35.6,8.11,54,4179,32,52.01,393306.3
2026-03,VibePlus,Centro-Oeste,55+,Com anúncios,Infantil,Smart TV,12176,679,693,5.69,17.58,27.9,31.8,7.88,65,4702,26,32.45,339710.4
2026-03,VibePlus,Centro-Oeste,55+,Padrão,Séries,Notebook,12973,1070,900,6.94,18.98,27.9,41.7,8.1,79,4052,22,34.73,361946.7
2026-03,VibePlus,Centro-Oeste,55+,Padrão,Filmes,Smart TV,17236,655,959,5.57,18.17,27.9,37.0,7.89,60,3827,12,34.67,480884.4
2026-03,VibePlus,Centro-Oeste,55+,Padrão,Documentários,Celular,20480,764,1336,6.52,18.25,27.9,14.9,7.69,48,4623,15,31.84,571392.0
2026-03,VibePlus,Centro-Oeste,55+,Padrão,Reality,Tablet,17662,1474,967,5.48,18.09,27.9,35.0,7.53,51,4291,16,18.52,492769.8
2026-03,VibePlus,Centro-Oeste,55+,Padrão,Infantil,Smart TV,14408,609,821,5.7,18.2,27.9,41.7,7.7,49,3561,14,20.32,401983.2
2026-03,VibePlus,Centro-Oeste,55+,Premium,Séries,Smart TV,7766,579,449,5.79,20.1,27.9,40.0,8.58,67,4168,24,21.55,216671.4
2026-03,VibePlus,Centro-Oeste,55+,Premium,Filmes,Notebook,18781,1092,1321,7.04,18.0,27.9,33.3,7.67,50,3946,10,37.78,523989.9
2026-03,VibePlus,Centro-Oeste,55+,Premium,Documentários,Smart TV,17724,861,1085,6.13,17.79,27.9,13.3,8.52,77,4609,23,25.79,494499.6
2026-03,VibePlus,Centro-Oeste,55+,Premium,Reality,Smart TV,9139,423,561,6.14,18.58,27.9,25.7,7.84,70,4077,24,31.72,254978.1
2026-03,VibePlus,Centro-Oeste,55+,Premium,Infantil,Console,12971,588,751,5.8,19.34,27.9,39.0,8.13,63,4395,35,27.58,361890.9
2026-03,VibePlus,Norte,18-24,Com anúncios,Séries,Console,14021,1566,856,6.11,21.8,27.9,46.8,8.07,59,4100,22,35.34,391185.9
2026-03,VibePlus,Norte,18-24,Com anúncios,Filmes,Celular,15634,977,951,6.08,21.07,27.9,37.2,8.04,46,3691,18,34.46,436188.6
2026-03,VibePlus,Norte,18-24,Com anúncios,Documentários,Notebook,17652,2091,1086,6.16,19.59,27.9,27.1,7.85,62,3948,25,38.68,492490.8
2026-03,VibePlus,Norte,18-24,Com anúncios,Reality,Celular,12567,1094,770,6.13,17.81,27.9,30.8,8.08,58,4055,29,29.52,350619.3
2026-03,VibePlus,Norte,18-24,Com anúncios,Infantil,Celular,19995,1671,1349,6.75,19.37,27.9,41.0,8.24,67,4675,20,37.62,557860.5
2026-03,VibePlus,Norte,18-24,Padrão,Séries,Notebook,11472,756,729,6.36,19.15,27.9,46.7,8.09,66,4016,20,25.81,320068.8
2026-03,VibePlus,Norte,18-24,Padrão,Filmes,Celular,12819,981,694,5.42,19.9,27.9,36.7,7.94,46,3952,37,25.58,357650.1
2026-03,VibePlus,Norte,18-24,Padrão,Documentários,Celular,16375,675,941,5.75,19.77,27.9,23.4,8.09,55,3592,27,20.76,456862.5
2026-03,VibePlus,Norte,18-24,Padrão,Reality,Console,14875,807,844,5.68,21.14,27.9,23.6,8.17,68,3880,14,30.34,415012.5
2026-03,VibePlus,Norte,18-24,Padrão,Infantil,Notebook,15132,736,824,5.45,18.96,27.9,36.4,7.86,41,4476,19,37.68,422182.8
2026-03,VibePlus,Norte,18-24,Premium,Séries,Celular,13950,1167,795,5.7,20.21,27.9,48.3,8.58,77,4021,22,16.56,389205.0
2026-03,VibePlus,Norte,18-24,Premium,Filmes,Smart TV,21653,1485,1350,6.24,17.38,27.9,35.3,7.69,54,4048,24,21.41,604118.7
2026-03,VibePlus,Norte,18-24,Premium,Documentários,Smart TV,15249,913,889,5.83,18.53,27.9,19.8,7.88,70,4134,14,30.36,425447.1
2026-03,VibePlus,Norte,18-24,Premium,Reality,Celular,10491,642,612,5.84,19.93,27.9,40.6,7.8,55,4740,25,36.58,292698.9
2026-03,VibePlus,Norte,18-24,Premium,Infantil,Smart TV,21867,1811,1421,6.5,18.94,27.9,40.2,8.16,64,3596,18,38.65,610089.3
2026-03,VibePlus,Norte,25-34,Com anúncios,Séries,Notebook,19552,1034,1157,5.92,20.2,27.9,53.5,7.74,51,4021,8,30.19,545500.8
2026-03,VibePlus,Norte,25-34,Com anúncios,Filmes,Notebook,14127,1429,921,6.52,21.21,27.9,37.2,8.08,46,4885,25,30.21,394143.3
2026-03,VibePlus,Norte,25-34,Com anúncios,Documentários,Notebook,12885,1409,832,6.46,22.34,27.9,25.6,8.1,54,4234,33,25.77,359491.5
2026-03,VibePlus,Norte,25-34,Com anúncios,Reality,Celular,16164,1312,1001,6.2,21.62,27.9,36.8,8.21,68,3730,30,31.89,450975.6
2026-03,VibePlus,Norte,25-34,Com anúncios,Infantil,Smart TV,19786,1603,1010,5.11,20.16,27.9,39.9,8.22,74,3743,20,31.69,552029.4
2026-03,VibePlus,Norte,25-34,Padrão,Séries,Celular,17847,962,1152,6.46,17.93,27.9,49.4,7.75,69,3430,18,41.65,497931.3
2026-03,VibePlus,Norte,25-34,Padrão,Filmes,Smart TV,17225,1213,841,4.88,18.62,27.9,30.2,8.38,54,4437,27,32.72,480577.5
2026-03,VibePlus,Norte,25-34,Padrão,Documentários,Celular,13995,538,832,5.95,22.4,27.9,19.0,8.13,59,4319,28,37.96,390460.5
2026-03,VibePlus,Norte,25-34,Padrão,Reality,Celular,19568,1555,1173,6.0,19.04,27.9,33.3,8.22,66,4253,34,37.5,545947.2
2026-03,VibePlus,Norte,25-34,Padrão,Infantil,Tablet,17441,1080,1129,6.47,21.27,27.9,40.4,7.97,51,3612,22,26.65,486603.9
2026-03,VibePlus,Norte,25-34,Premium,Séries,Notebook,19712,1604,1302,6.61,18.6,27.9,44.6,8.64,71,4322,25,39.4,549964.8
2026-03,VibePlus,Norte,25-34,Premium,Filmes,Celular,14058,839,916,6.52,18.68,27.9,39.2,8.21,68,4002,31,31.93,392218.2
2026-03,VibePlus,Norte,25-34,Premium,Documentários,Celular,19734,695,1235,6.26,19.81,27.9,16.3,8.19,49,3808,14,30.52,550578.6
2026-03,VibePlus,Norte,25-34,Premium,Reality,Celular,16113,790,1062,6.59,20.89,27.9,29.2,8.48,64,4288,25,41.9,449552.7
2026-03,VibePlus,Norte,25-34,Premium,Infantil,Smart TV,13815,508,706,5.12,22.02,27.9,51.1,7.91,60,3618,18,24.5,385438.5
2026-03,VibePlus,Norte,35-44,Com anúncios,Séries,Notebook,11783,1243,661,5.62,19.65,27.9,51.8,8.11,60,4482,19,30.36,328745.7
2026-03,VibePlus,Norte,35-44,Com anúncios,Filmes,Smart TV,15584,1156,969,6.22,19.44,27.9,32.2,7.31,64,4214,23,28.88,434793.6
2026-03,VibePlus,Norte,35-44,Com anúncios,Documentários,Tablet,15081,1351,870,5.77,19.3,27.9,21.8,8.22,77,3560,38,24.4,420759.9
2026-03,VibePlus,Norte,35-44,Com anúncios,Reality,Celular,15955,1854,961,6.02,20.39,27.9,31.1,8.25,62,4180,24,37.55,445144.5
2026-03,VibePlus,Norte,35-44,Com anúncios,Infantil,Tablet,13838,1053,819,5.92,19.66,27.9,33.6,7.98,57,4312,33,38.62,386080.2
2026-03,VibePlus,Norte,35-44,Padrão,Séries,Smart TV,9050,733,550,6.08,17.75,27.9,39.6,7.82,68,4750,20,42.32,252495.0
2026-03,VibePlus,Norte,35-44,Padrão,Filmes,Notebook,22310,862,1346,6.03,18.2,27.9,35.9,7.89,59,4159,15,31.11,622449.0
2026-03,VibePlus,Norte,35-44,Padrão,Documentários,Console,20365,1798,1024,5.03,18.52,27.9,26.2,7.46,48,4091,21,47.17,568183.5
2026-03,VibePlus,Norte,35-44,Padrão,Reality,Celular,19297,1620,1002,5.19,18.83,27.9,28.9,8.17,73,4039,13,30.2,538386.3
2026-03,VibePlus,Norte,35-44,Padrão,Infantil,Notebook,13121,641,752,5.74,19.0,27.9,39.7,8.04,70,3236,27,28.69,366075.9
2026-03,VibePlus,Norte,35-44,Premium,Séries,Notebook,25501,2052,1536,6.02,18.52,27.9,42.7,7.87,67,4240,20,21.34,711477.9
2026-03,VibePlus,Norte,35-44,Premium,Filmes,Notebook,15076,946,936,6.21,18.73,27.9,29.7,8.39,67,4220,30,50.18,420620.4
2026-03,VibePlus,Norte,35-44,Premium,Documentários,Celular,13125,489,665,5.07,16.74,27.9,24.8,7.81,63,3909,15,30.18,366187.5
2026-03,VibePlus,Norte,35-44,Premium,Reality,Notebook,15250,909,966,6.34,18.95,27.9,29.4,7.73,70,4041,22,32.3,425475.0
2026-03,VibePlus,Norte,35-44,Premium,Infantil,Notebook,15541,1087,936,6.02,19.8,27.9,37.3,7.94,77,4530,15,32.78,433593.9
2026-03,VibePlus,Norte,45-54,Com anúncios,Séries,Notebook,16601,1937,1019,6.14,19.39,27.9,40.1,8.62,67,3907,22,28.4,463167.9
2026-03,VibePlus,Norte,45-54,Com anúncios,Filmes,Celular,12308,699,889,7.23,19.12,27.9,42.2,8.15,70,4271,32,35.31,343393.2
2026-03,VibePlus,Norte,45-54,Com anúncios,Documentários,Smart TV,18525,1942,952,5.14,20.74,27.9,23.0,7.94,53,4326,33,44.38,516847.5
2026-03,VibePlus,Norte,45-54,Com anúncios,Reality,Console,13218,1451,664,5.03,18.17,27.9,33.4,7.94,61,4561,13,20.97,368782.2
2026-03,VibePlus,Norte,45-54,Com anúncios,Infantil,Tablet,17019,1651,993,5.84,20.64,27.9,36.7,8.03,64,4224,30,33.24,474830.1
2026-03,VibePlus,Norte,45-54,Padrão,Séries,Notebook,14725,593,967,6.57,20.4,27.9,40.7,8.04,69,3772,17,28.66,410827.5
2026-03,VibePlus,Norte,45-54,Padrão,Filmes,Smart TV,13910,851,872,6.27,20.11,27.9,31.7,8.1,67,3547,28,15.22,388089.0
2026-03,VibePlus,Norte,45-54,Padrão,Documentários,Celular,17279,784,907,5.25,20.09,27.9,27.9,7.87,62,4931,20,40.23,482084.1
2026-03,VibePlus,Norte,45-54,Padrão,Reality,Celular,15248,755,971,6.37,20.2,27.9,28.9,7.78,54,4668,35,30.3,425419.2
2026-03,VibePlus,Norte,45-54,Padrão,Infantil,Celular,12441,1071,804,6.47,15.5,27.9,35.1,8.01,63,4540,12,44.12,347103.9
2026-03,VibePlus,Norte,45-54,Premium,Séries,Notebook,12994,605,850,6.54,18.89,27.9,40.9,7.74,65,4051,33,25.72,362532.6
2026-03,VibePlus,Norte,45-54,Premium,Filmes,Tablet,20074,1199,1368,6.82,18.65,27.9,36.9,7.95,56,5114,20,36.41,560064.6
2026-03,VibePlus,Norte,45-54,Premium,Documentários,Smart TV,14971,607,896,5.99,20.64,27.9,19.5,8.05,61,3997,26,11.89,417690.9
2026-03,VibePlus,Norte,45-54,Premium,Reality,Celular,12527,691,764,6.1,18.08,27.9,31.8,8.14,61,4748,31,21.23,349503.3
2026-03,VibePlus,Norte,45-54,Premium,Infantil,Smart TV,14329,1197,814,5.68,18.85,27.9,37.5,7.89,53,4331,34,33.15,399779.1
2026-03,VibePlus,Norte,55+,Com anúncios,Séries,Celular,9820,1017,633,6.45,21.41,27.9,42.5,7.86,41,4007,21,32.86,273978.0
2026-03,VibePlus,Norte,55+,Com anúncios,Filmes,Notebook,16338,823,956,5.85,17.97,27.9,39.4,7.89,69,4251,18,37.21,455830.2
2026-03,VibePlus,Norte,55+,Com anúncios,Documentários,Celular,12618,939,715,5.67,17.92,27.9,15.1,8.58,71,3928,18,39.81,352042.2
2026-03,VibePlus,Norte,55+,Com anúncios,Reality,Notebook,12950,765,660,5.1,18.83,27.9,26.7,7.68,54,3931,8,32.78,361305.0
2026-03,VibePlus,Norte,55+,Com anúncios,Infantil,Tablet,16453,1317,1013,6.16,18.57,27.9,34.7,8.08,54,4420,20,36.88,459038.7
2026-03,VibePlus,Norte,55+,Padrão,Séries,Smart TV,19221,886,1237,6.44,18.62,27.9,42.3,7.54,43,4513,27,37.54,536265.9
2026-03,VibePlus,Norte,55+,Padrão,Filmes,Console,14363,1024,828,5.77,18.54,27.9,39.5,7.77,58,4209,26,26.74,400727.7
2026-03,VibePlus,Norte,55+,Padrão,Documentários,Smart TV,17841,1365,990,5.55,19.23,27.9,26.2,7.77,64,3839,27,35.13,497763.9
2026-03,VibePlus,Norte,55+,Padrão,Reality,Celular,8734,623,487,5.58,17.92,27.9,25.4,8.13,53,3725,24,11.08,243678.6
2026-03,VibePlus,Norte,55+,Padrão,Infantil,Smart TV,9438,539,589,6.25,17.01,27.9,41.0,7.75,62,4601,18,31.56,263320.2
2026-03,VibePlus,Norte,55+,Premium,Séries,Smart TV,11688,541,799,6.84,20.07,27.9,43.7,7.92,59,3145,12,24.04,326095.2
2026-03,VibePlus,Norte,55+,Premium,Filmes,Celular,16954,1450,1118,6.6,17.56,27.9,34.3,8.09,58,4021,23,13.12,473016.6
2026-03,VibePlus,Norte,55+,Premium,Documentários,Celular,12099,990,742,6.14,16.53,27.9,17.4,8.02,73,4222,32,37.82,337562.1
2026-03,VibePlus,Norte,55+,Premium,Reality,Notebook,20961,1698,1148,5.48,16.46,27.9,34.5,8.14,47,3337,34,39.81,584811.9
2026-03,VibePlus,Norte,55+,Premium,Infantil,Celular,16900,819,972,5.76,18.52,27.9,34.6,8.33,68,3557,13,39.41,471510.0
2026-04,Streamly,Sudeste,18-24,Com anúncios,Séries,Celular,10213,362,532,6.11,29.97,39.9,49.8,8.5,67,5161,28,31.31,407498.7
2026-04,Streamly,Sudeste,18-24,Com anúncios,Filmes,Smart TV,15117,925,930,7.06,31.69,39.9,31.9,8.02,68,4710,23,44.53,603168.3
2026-04,Streamly,Sudeste,18-24,Com anúncios,Documentários,Celular,15079,1348,796,6.18,31.15,39.9,25.7,8.12,63,5417,25,33.2,601652.1
2026-04,Streamly,Sudeste,18-24,Com anúncios,Reality,Tablet,14121,1176,688,5.77,31.14,39.9,28.7,8.14,64,5442,25,26.47,563427.9
2026-04,Streamly,Sudeste,18-24,Com anúncios,Infantil,Celular,18505,1525,928,5.92,29.51,39.9,31.4,8.33,77,5037,11,21.48,738349.5
2026-04,Streamly,Sudeste,18-24,Padrão,Séries,Celular,13981,1206,743,6.22,33.32,39.9,50.0,7.73,42,5277,32,27.36,557841.9
2026-04,Streamly,Sudeste,18-24,Padrão,Filmes,Celular,10850,601,614,6.56,30.65,39.9,30.3,8.2,62,5485,24,41.06,432915.0
2026-04,Streamly,Sudeste,18-24,Padrão,Documentários,Celular,21770,1253,888,4.98,29.75,39.9,21.1,8.47,69,5395,29,32.66,868623.0
2026-04,Streamly,Sudeste,18-24,Padrão,Reality,Celular,17208,1174,891,6.08,32.56,39.9,33.9,8.25,80,5004,24,20.43,686599.2
2026-04,Streamly,Sudeste,18-24,Padrão,Infantil,Smart TV,19419,914,1120,6.67,32.09,39.9,34.7,7.97,59,4850,27,28.95,774818.1
2026-04,Streamly,Sudeste,18-24,Premium,Séries,Smart TV,14928,1259,745,5.9,30.94,39.9,40.6,8.25,79,4969,24,28.12,595627.2
2026-04,Streamly,Sudeste,18-24,Premium,Filmes,Celular,14162,1095,715,5.95,32.49,39.9,36.5,8.4,65,5092,13,23.46,565063.8
2026-04,Streamly,Sudeste,18-24,Premium,Documentários,Celular,9041,460,500,6.43,30.46,39.9,24.2,8.17,75,4536,22,35.5,360735.9
2026-04,Streamly,Sudeste,18-24,Premium,Reality,Smart TV,16348,1394,854,6.13,32.09,39.9,40.6,8.49,74,5003,19,23.86,652285.2
2026-04,Streamly,Sudeste,18-24,Premium,Infantil,Smart TV,15720,1077,950,6.94,31.27,39.9,35.9,8.58,62,5161,26,30.89,627228.0
2026-04,Streamly,Sudeste,25-34,Com anúncios,Séries,Notebook,22151,1048,1089,5.82,32.68,39.9,42.6,7.99,48,5322,22,27.33,883824.9
2026-04,Streamly,Sudeste,25-34,Com anúncios,Filmes,Smart TV,19795,1405,1068,6.3,32.47,39.9,42.4,8.23,75,5444,23,49.18,789820.5
2026-04,Streamly,Sudeste,25-34,Com anúncios,Documentários,Celular,9695,459,565,6.73,28.06,39.9,28.0,8.48,56,5019,12,36.7,386830.5
2026-04,Streamly,Sudeste,25-34,Com anúncios,Reality,Notebook,17140,830,850,5.86,30.21,39.9,28.6,8.07,65,5216,28,39.7,683886.0
2026-04,Streamly,Sudeste,25-34,Com anúncios,Infantil,Console,10405,445,622,6.88,31.84,39.9,42.7,8.42,61,5846,29,19.9,415159.5
2026-04,Streamly,Sudeste,25-34,Padrão,Séries,Smart TV,13321,846,709,6.22,31.97,39.9,49.7,8.17,55,5891,23,37.53,531507.9
2026-04,Streamly,Sudeste,25-34,Padrão,Filmes,Smart TV,12196,494,647,6.21,29.52,39.9,32.3,7.93,58,5313,18,27.94,486620.4
2026-04,Streamly,Sudeste,25-34,Padrão,Documentários,Celular,15806,1024,813,6.04,31.9,39.9,27.5,7.82,72,5118,18,34.13,630659.4
2026-04,Streamly,Sudeste,25-34,Padrão,Reality,Celular,18539,1181,1089,6.78,30.38,39.9,37.5,8.24,52,5646,16,18.89,739706.1
2026-04,Streamly,Sudeste,25-34,Padrão,Infantil,Celular,11396,486,646,6.58,30.36,39.9,42.6,8.43,77,5051,15,29.39,454700.4
2026-04,Streamly,Sudeste,25-34,Premium,Séries,Celular,14043,1038,620,5.32,33.81,39.9,45.9,8.56,58,5332,23,18.62,560315.7
2026-04,Streamly,Sudeste,25-34,Premium,Filmes,Celular,15966,1295,861,6.3,30.54,39.9,43.7,7.91,62,5538,12,33.98,637043.4
2026-04,Streamly,Sudeste,25-34,Premium,Documentários,Celular,21506,1069,1228,6.61,32.27,39.9,16.1,8.32,59,5495,31,33.22,858089.4
2026-04,Streamly,Sudeste,25-34,Premium,Reality,Smart TV,18832,1694,996,6.19,28.46,39.9,36.1,8.11,68,5554,18,31.0,751396.8
2026-04,Streamly,Sudeste,25-34,Premium,Infantil,Smart TV,18732,1348,979,6.13,30.75,39.9,38.1,7.91,66,5369,11,33.3,747406.8
2026-04,Streamly,Sudeste,35-44,Com anúncios,Séries,Notebook,21682,1563,830,4.73,31.1,39.9,41.5,8.47,79,4740,23,18.73,865111.8
2026-04,Streamly,Sudeste,35-44,Com anúncios,Filmes,Smart TV,20382,1782,994,5.78,30.28,39.9,32.0,8.11,67,4828,32,19.07,813241.8
2026-04,Streamly,Sudeste,35-44,Com anúncios,Documentários,Celular,11775,811,635,6.3,29.9,39.9,28.3,8.41,76,4874,24,31.78,469822.5
2026-04,Streamly,Sudeste,35-44,Com anúncios,Reality,Celular,14668,1315,822,6.5,30.18,39.9,29.2,8.21,67,4932,27,34.33,585253.2
2026-04,Streamly,Sudeste,35-44,Com anúncios,Infantil,Smart TV,15440,1274,810,6.15,31.28,39.9,34.3,8.1,62,5122,23,38.9,616056.0
2026-04,Streamly,Sudeste,35-44,Padrão,Séries,Celular,12127,636,650,6.26,32.48,39.9,52.5,8.22,76,5730,25,17.13,483867.3
2026-04,Streamly,Sudeste,35-44,Padrão,Filmes,Celular,20116,1432,1136,6.55,32.33,39.9,21.8,7.82,51,4863,6,43.15,802628.4
2026-04,Streamly,Sudeste,35-44,Padrão,Documentários,Smart TV,18679,1476,1048,6.52,30.06,39.9,24.2,8.15,55,4720,19,29.49,745292.1
2026-04,Streamly,Sudeste,35-44,Padrão,Reality,Celular,13935,586,664,5.67,29.56,39.9,28.8,8.36,63,5307,23,25.3,556006.5
2026-04,Streamly,Sudeste,35-44,Padrão,Infantil,Tablet,15326,1085,780,5.99,29.8,39.9,52.2,8.37,57,4865,30,21.68,611507.4
2026-04,Streamly,Sudeste,35-44,Premium,Séries,Celular,9390,833,476,5.97,32.07,39.9,48.9,8.35,77,5209,21,31.33,374661.0
2026-04,Streamly,Sudeste,35-44,Premium,Filmes,Celular,12873,1059,596,5.53,29.83,39.9,37.6,8.32,69,4605,35,30.47,513632.7
2026-04,Streamly,Sudeste,35-44,Premium,Documentários,Smart TV,12171,886,716,6.79,29.81,39.9,22.6,8.14,70,5226,32,30.4,485622.9
2026-04,Streamly,Sudeste,35-44,Premium,Reality,Notebook,14248,671,690,5.74,31.85,39.9,34.1,7.97,55,5513,31,24.52,568495.2
2026-04,Streamly,Sudeste,35-44,Premium,Infantil,Notebook,10390,467,479,5.51,29.23,39.9,24.1,8.75,68,5330,34,22.47,414561.0
2026-04,Streamly,Sudeste,45-54,Com anúncios,Séries,Notebook,14138,1012,704,5.89,30.25,39.9,32.0,8.13,59,4653,18,19.53,564106.2
2026-04,Streamly,Sudeste,45-54,Com anúncios,Filmes,Smart TV,13673,752,738,6.3,32.12,39.9,40.8,8.41,72,5632,24,42.59,545552.7
2026-04,Streamly,Sudeste,45-54,Com anúncios,Documentários,Notebook,14475,1017,671,5.54,30.2,39.9,16.1,8.05,56,5388,20,35.7,577552.5
2026-04,Streamly,Sudeste,45-54,Com anúncios,Reality,Smart TV,13104,686,596,5.45,32.33,39.9,31.0,8.47,71,5060,41,27.96,522849.6
2026-04,Streamly,Sudeste,45-54,Com anúncios,Infantil,Celular,14455,756,767,6.21,29.88,39.9,33.9,8.68,62,4923,27,37.84,576754.5
2026-04,Streamly,Sudeste,45-54,Padrão,Séries,Smart TV,17708,860,1004,6.58,30.13,39.9,32.0,8.31,50,4905,33,26.89,706549.2
2026-04,Streamly,Sudeste,45-54,Padrão,Filmes,Smart TV,13792,827,745,6.3,29.6,39.9,25.0,8.29,64,4960,17,23.91,550300.8
